,a1
870,0.006037909377726756
871,0.007218952390581916
872,0.007218952390581916
873,0.007218952390581916
874,0.007218952390581916
875,0.007218952390581916
876,0.007218952390581916
877,0.006042685500381735
878,0.006042685500381735
879,0.006042685500381735
880,0.006042685500381735
881,0.006042685500381735
882,0.005823360427019018
883,0.007019681792662339
884,0.006146672127627821
885,0.006523689567915066
886,0.0067817909902758225
887,0.0067817909902758225
888,0.0067817909902758225
889,0.0067817909902758225
890,0.007215540080465592
891,0.007215540080465592
892,0.007215540080465592
893,0.006121905506199114
894,0.006121905506199114
895,0.006121905506199114
896,0.005685795097001901
897,0.0054962054985465275
898,0.0054962054985465275
899,0.004776608384856791
900,0.004776608384856791
901,0.007497878770870094
902,0.007497878770870094
903,0.007497878770870094
904,0.007497878770870094
905,0.007737047858967573
906,0.007737047858967573
907,0.006578591058689584
908,0.006578591058689584
909,0.006578591058689584
910,0.006578591058689584
911,0.006578591058689584
912,0.006578591058689584
913,0.006578591058689584
914,0.006578591058689584
915,0.005963429808422932
916,0.005963429808422932
917,0.005963429808422932
918,0.005872507049625452
919,0.005872507049625452
920,0.00571324775421017
921,0.00571324775421017
922,0.00571324775421017
923,0.00571324775421017
924,0.00571324775421017
925,0.006018049904703391
926,0.006018049904703391
927,0.006018049904703391
928,0.006018049904703391
929,0.006018049904703391
930,0.004831049429923853
931,0.004831049429923853
932,0.004831049429923853
933,0.004831049429923853
934,0.004831049429923853
935,0.004831049429923853
936,0.004831049429923853
937,0.005892099635027666
938,0.005892099635027666
939,0.005892099635027666
940,0.005892099635027666
941,0.005892099635027666
942,0.005892099635027666
943,0.005892099635027666
944,0.005327008427853709
945,0.005327008427853709
946,0.005327008427853709
947,0.005327008427853709
948,0.0063215278107797
949,0.0063215278107797
950,0.006226153081802176
951,0.006226153081802176
952,0.006226153081802176
953,0.006226153081802176
954,0.005748363078200986
955,0.005748363078200986
956,0.005748363078200986
957,0.005748363078200986
958,0.005748363078200986
959,0.005748363078200986
960,0.005748363078200986
961,0.005748363078200986
962,0.005748363078200986
963,0.005748363078200986
964,0.005748363078200986
965,0.005748363078200986
966,0.005748363078200986
967,0.005748363078200986
968,0.004614965015943069
969,0.004614965015943069
970,0.004614965015943069
971,0.004449927004901587
972,0.004449927004901587
973,0.004449927004901587
974,0.005365452787050479
975,0.005365452787050479
976,0.005365452787050479
977,0.006575038474269053
978,0.006575038474269053
979,0.006575038474269053
980,0.006575038474269053
981,0.006575038474269053
982,0.006041429013963031
983,0.006041429013963031
984,0.006041429013963031
985,0.006041429013963031
986,0.006041429013963031
987,0.006041429013963031
988,0.006041429013963031
989,0.006041429013963031
990,0.006041429013963031
991,0.006041429013963031
992,0.005583986740352788
993,0.005583986740352788
994,0.00580066767151763
995,0.007354402690464859
996,0.007354402690464859
997,0.007354402690464859
998,0.0057093200451330305
999,0.0057093200451330305
1000,0.005810581723900518
1001,0.005810581723900518
1002,0.004255618084651059
1003,0.004508427910044431
1004,0.004508427910044431
1005,0.004508427910044431
1006,0.004508427910044431
1007,0.004508427910044431
1008,0.006507303253277125
1009,0.006507303253277125
1010,0.006507303253277125
1011,0.006507303253277125
1012,0.006507303253277125
1013,0.006507303253277125
1014,0.0049563452777506645
1015,0.0049563452777506645
1016,0.0049563452777506645
1017,0.0049563452777506645
1018,0.005090799767791627
1019,0.005090799767791627
1020,0.005090799767791627
1021,0.005090799767791627
1022,0.005805983080705838
1023,0.005765057309202522
1024,0.007033395360077603
1025,0.007033395360077603
1026,0.007033395360077603
1027,0.007033395360077603
1028,0.006434003785430258
1029,0.004742603787200179
1030,0.004012988944748085
1031,0.00464423487223227
1032,0.00464423487223227
1033,0.00464423487223227
1034,0.00464423487223227
1035,0.00464423487223227
1036,0.00464423487223227
1037,0.00464423487223227
1038,0.00464423487223227
1039,0.00464423487223227
1040,0.006572384060555924
1041,0.007210696959666394
1042,0.007210696959666394
1043,0.007255028025714054
1044,0.007255028025714054
1045,0.007255028025714054
1046,0.007799619252400107
1047,0.007799619252400107
1048,0.005538755476280003
1049,0.005538755476280003
1050,0.005094235551710126
1051,0.005094235551710126
1052,0.005094235551710126
1053,0.005094235551710126
1054,0.007004862864444637
1055,0.005998640524933648
1056,0.007500612218328463
1057,0.007500612218328463
1058,0.007500612218328463
1059,0.007500612218328463
1060,0.006794137022274437
1061,0.00537774037014249
1062,0.00537774037014249
1063,0.00537774037014249
1064,0.005996773158535045
1065,0.005985299064331085
1066,0.006288956653667066
1067,0.006288956653667066
1068,0.006288956653667066
1069,0.006288956653667066
1070,0.007415368920130665
1071,0.007415368920130665
1072,0.007415368920130665
1073,0.007357313303754305
1074,0.005999506507692651
1075,0.005999506507692651
1076,0.005999506507692651
1077,0.005999506507692651
1078,0.004862179747009491
1079,0.0058785690995455326
1080,0.0058785690995455326
1081,0.0058785690995455326
1082,0.00548484061184986
1083,0.0058508612766062324
1084,0.0058508612766062324
1085,0.0058508612766062324
1086,0.005663370417441592
1087,0.005663370417441592
1088,0.0052122751221301234
1089,0.006138032733853526
1090,0.006138032733853526
1091,0.006138032733853526
1092,0.006138032733853526
1093,0.006138032733853526
1094,0.007550126875709696
1095,0.007158420834776227
1096,0.007158420834776227
1097,0.007158420834776227
1098,0.007703192255704157
1099,0.007703192255704157
1100,0.0063704549747014986
1101,0.0063704549747014986
1102,0.0063704549747014986
1103,0.0063704549747014986
1104,0.0063704549747014986
1105,0.0063704549747014986
1106,0.0063704549747014986
1107,0.0063704549747014986
1108,0.0063704549747014986
1109,0.0063704549747014986
1110,0.0063704549747014986
1111,0.0063704549747014986
1112,0.0063704549747014986
1113,0.007593366647149734
1114,0.007443210376848009
1115,0.007443210376848009
1116,0.00555294148734229
1117,0.00555294148734229
1118,0.00555294148734229
1119,0.00555294148734229
1120,0.005809857303376877
1121,0.005809857303376877
1122,0.005809857303376877
1123,0.005809857303376877
1124,0.005809857303376877
1125,0.008091972478726952
1126,0.007339410966870405
1127,0.007672900050046286
1128,0.006076830426341672
1129,0.006076830426341672
1130,0.00517707346175391
1131,0.007011174154334657
1132,0.007011174154334657
1133,0.007011174154334657
1134,0.006882489657129122
1135,0.006882489657129122
1136,0.006882489657129122
1137,0.006882489657129122
1138,0.006882489657129122
1139,0.006519875613446682
1140,0.006519875613446682
1141,0.006519875613446682
1142,0.006370146397549172
1143,0.00535740803912095
1144,0.005336244285054011
1145,0.005336244285054011
1146,0.005336244285054011
1147,0.005336244285054011
1148,0.005336244285054011
1149,0.005336244285054011
1150,0.0071765220310308075
1151,0.0060466985902840695
1152,0.0060466985902840695
1153,0.0060466985902840695
1154,0.0060466985902840695
1155,0.0060466985902840695
1156,0.0060466985902840695
1157,0.0060466985902840695
1158,0.0060466985902840695
1159,0.0060466985902840695
1160,0.0060466985902840695
1161,0.0060466985902840695
1162,0.005199888424826744
1163,0.005199888424826744
1164,0.005199888424826744
1165,0.005199888424826744
1166,0.004714686967772156
1167,0.005372929769831793
1168,0.005372929769831793
1169,0.005372929769831793
1170,0.005372929769831793
1171,0.005372929769831793
1172,0.005372929769831793
1173,0.005372929769831793
1174,0.005372929769831793
1175,0.0059727488535978365
1176,0.0059727488535978365
1177,0.0059727488535978365
1178,0.0059727488535978365
1179,0.0064342635057249905
1180,0.0064342635057249905
1181,0.005106795990179396
1182,0.006823346210621433
1183,0.006823346210621433
1184,0.006823346210621433
1185,0.006420318792091253
1186,0.006420318792091253
1187,0.006420318792091253
1188,0.005635088964329638
1189,0.005635088964329638
1190,0.007574390356369572
1191,0.007574390356369572
1192,0.0061988124767099135
1193,0.006999310101892948
1194,0.006999310101892948
1195,0.006999310101892948
1196,0.006999310101892948
1197,0.006999310101892948
1198,0.006999310101892948
1199,0.00591039623769618
1200,0.00591039623769618
1201,0.00591039623769618
1202,0.00591039623769618
1203,0.006354207750736617
1204,0.006347532254728675
1205,0.006347532254728675
1206,0.006347532254728675
1207,0.006347532254728675
1208,0.006347532254728675
1209,0.006347532254728675
1210,0.006347532254728675
1211,0.006347532254728675
1212,0.006347532254728675
1213,0.006347532254728675
1214,0.006347532254728675
1215,0.005910835625067431
1216,0.005910835625067431
1217,0.005910835625067431
1218,0.005910835625067431
1219,0.005910835625067431
1220,0.005910835625067431
1221,0.005910835625067431
1222,0.005910835625067431
1223,0.005910835625067431
1224,0.005910835625067431
1225,0.005910835625067431
1226,0.005910835625067431
1227,0.005910835625067431
1228,0.005910835625067431
1229,0.006120652540772144
1230,0.005912157474196937
